gamma,crater_fraction,rms_slope_deg,chi2
50.0,0.78,43.27832005765689,9853532.785676707
50.0,0.79,43.554861657752674,9676305.892866656
50.0,0.8,43.829658463635795,9500688.677139824
50.0,0.81,44.10274308987988,9326681.139301196
50.0,0.82,44.374147147465656,9154283.280168312
50.0,0.83,44.64390128649065,8983495.100571489
50.0,0.84,44.912035236570034,8814316.601354055
50.0,0.85,45.17857784507936,8646747.783372555
50.0,0.86,45.443557113378375,8480788.647496989
50.0,0.87,45.70700023114478,8316439.194611055
50.0,0.88,45.96893360893699,8153699.42561237
50.0,0.89,46.22938290909629,7992569.341412725
50.0,0.9,46.488373075090834,7833048.942938335
50.0,0.91,46.74592835939637,7675138.231130084
50.0,0.92,47.00207235000181,7518837.206943794
50.0,0.93,47.25682799562188,7364145.871350475
50.0,0.94,47.51021762969286,7211064.225336606
50.0,0.95,47.76226299322265,7059592.269904399
50.0,0.96,48.01298525656109,6909730.006072087
50.0,0.97,48.26240504015252,6761477.434874206
50.0,0.98,48.51054243432789,6614834.557361881
50.0,0.99,48.75741701819031,6469801.374603132
50.0,1.0,49.00304787764431,6326377.887683167
60.0,0.0,0.0,25052781.477468498
60.0,0.01,4.900304787764432,24775965.28694499
60.0,0.02,6.930077490618269,24500687.269927815
60.0,0.03,8.487576864981019,24226947.426661287
60.0,0.04,9.800609575528863,23954745.75739339
60.0,0.05,10.957414615908949,23684082.262375828
60.0,0.06,12.003246314140272,23414956.94186407
60.0,0.07,12.964987816843836,23147369.796117436
60.0,0.08,13.860154981236539,22881320.825399145
60.0,0.09,14.700914363293293,22616810.02997636
60.0,0.1,15.496124358363613,22353837.410120297
60.0,0.11,16.252472339396768,22092402.966106217
60.0,0.12,16.975153729962038,21832506.698213566
60.0,0.13,17.66830017768634,21574148.60672599
60.0,0.14,18.335261606582495,21317328.691931434
60.0,0.15,18.978798834352112,21062046.954122175
60.0,0.16,19.601219151057727,20808303.393594936
60.0,0.17,20.204474237672684,20556098.01065091
60.0,0.18,20.79023247185481,20305430.805595886
60.0,0.19,21.359933362413685,20056301.778740257
60.0,0.2,21.914829231817897,19808710.93039915
60.0,0.21,22.456017618285017,19562658.260892488
60.0,0.22,22.984466804468497,19318143.770545047
60.0,0.23,23.501036175000905,19075167.459686548
60.0,0.24,24.006492628280544,18833729.32865176
60.0,0.25,24.501523938822157,18593829.377780534
60.0,0.26,24.986749735362988,18355467.607417922
60.0,0.27,25.46273059494306,18118644.017914258
60.0,0.28,25.929975633687672,17883358.609625235
60.0,0.29,26.38894888730173,17649611.382911988
60.0,0.3,26.840074709091443,17417402.338141188
60.0,0.31,27.283742364320137,17186731.475685164
60.0,0.32,27.720309962473078,16957598.795921933
60.0,0.33,28.150107840443013,16730004.29923535
60.0,0.34,28.57344148753451,16503947.986015173
60.0,0.35,28.990594085919405,16279429.85665718
60.0,0.36,29.401828726586587,16056449.911563246
60.0,0.37,29.80739035005445,15835008.15114147
60.0,0.38,30.207507452510978,15615104.57580626
60.0,0.39,30.602393591130962,15396739.185978444
60.0,0.4,30.992248716727225,15179911.982085384
60.0,0.41,31.377260357342664,14964622.964561068
60.0,0.42,31.75760467266784,14750872.133846236
60.0,0.43,32.13344739610802,14538659.490388494
60.0,0.44,32.504944678793535,14327985.034642417
60.0,0.45,32.87224384772684,14118848.767069679
60.0,0.46,33.23548408850701,13911250.688139165
60.0,0.47,33.59479706160449,13705190.798327098
60.0,0.48,33.950307459924076,13500669.098117156
60.0,0.49,34.30213351435102,13297685.588000609
60.0,0.5,34.650387453091355,13096240.26847644
60.0,0.51,34.995175919865545,12896333.14005148
60.0,0.52,35.33660035537268,12697964.203240544
60.0,0.53,35.67475734589251,12501133.458566556
60.0,0.54,36.00973894242082,12305840.906560708
60.0,0.55,36.34163295332621,12112086.547762584
60.0,0.56,36.67052321316499,11919870.382720312
60.0,0.57,36.996489829986025,11729192.411990713
60.0,0.58,37.3196094131925,11540052.63613945
60.0,0.59,37.639955283796944,11352451.055741174
60.0,0.6,37.957597668704224,11166387.67137969
60.0,0.61,38.27260388048098,10981862.483648114
60.0,0.62,38.58503848391491,10798875.49314903
60.0,0.63,38.894963450531506,10617426.70049466
60.0,0.64,39.20243830211545,10437516.106307033
60.0,0.65,39.50752024417827,10259143.711218152
60.0,0.66,39.810264290219706,10082309.515870178
60.0,0.67,40.11072337754743,9907013.520915598
60.0,0.68,40.40894847534537,9733255.727017412
60.0,0.69,40.70498868561572,9561036.134849325
60.0,0.7,40.998891337560465,9390354.745095924
60.0,0.71,41.290702075916286,9221211.558452882
60.0,0.72,41.58046494370962,9053606.57562715
60.0,0.73,41.86822245985673,8887539.797337165
60.0,0.74,42.15401569199592,8723011.224313036
60.0,0.75,42.43788432490509,8560020.85729678
60.0,0.76,42.71986672482737,8398568.69704252
60.0,0.77,43.0,8238654.744316699
60.0,0.78,43.27832005765689,8080278.999898312
60.0,0.79,43.554861657752674,7923441.464579125
60.0,0.8,43.829658463635795,7768142.139163916
60.0,0.81,44.10274308987988,7614381.024470701
60.0,0.82,44.374147147465656,7462158.12133098
60.0,0.83,44.64390128649065,7311473.430589975
60.0,0.84,44.912035236570034,7162326.953106894
60.0,0.85,45.17857784507936,7014718.689755176
60.0,0.86,45.443557113378375,6868648.641422761
60.0,0.87,45.70700023114478,6724116.80901234
60.0,0.88,45.96893360893699,6581123.193441653
60.0,0.89,46.22938290909629,6439667.7956437385
60.0,0.9,46.488373075090834,6299750.616567238
60.0,0.91,46.74592835939637,6161371.657176674
60.0,0.92,47.00207235000181,6024530.918452753
60.0,0.93,47.25682799562188,5889228.401392658
60.0,0.94,47.51021762969286,5755464.1070103645
60.0,0.95,47.76226299322265,5623238.036336951
60.0,0.96,48.01298525656109,5492550.19042092
60.0,0.97,48.26240504015252,5363400.570328527
60.0,0.98,48.51054243432789,5235789.177144119
60.0,0.99,48.75741701819031,5109716.011970464
60.0,1.0,49.00304787764431,4985181.075929116
70.0,0.0,0.0,21965176.508185945
70.0,0.01,4.900304787764432,21712200.484118063
70.0,0.02,6.930077490618269,21460689.96392594
70.0,0.03,8.487576864981019,21210644.94784206
70.0,0.04,9.800609575528863,20962065.4361026
70.0,0.05,10.957414615908949,20714951.42894742
70.0,0.06,12.003246314140272,20469302.926620163
70.0,0.07,12.964987816843836,20225119.92936833
70.0,0.08,13.860154981236539,19982402.437443286
70.0,0.09,14.700914363293293,19741150.451100398
70.0,0.1,15.496124358363613,19501363.97059903
70.0,0.11,16.252472339396768,19263042.99620267
70.0,0.12,16.975153729962038,19026187.528178953
70.0,0.13,17.66830017768634,18790797.566799756
70.0,0.14,18.335261606582495,18556873.112341266
70.0,0.15,18.978798834352112,18324414.16508403
70.0,0.16,19.601219151057727,18093420.725313067
70.0,0.17,20.204474237672684,17863892.7933179
70.0,0.18,20.79023247185481,17635830.36939267
70.0,0.19,21.359933362413685,17409233.45383618
70.0,0.2,21.914829231817897,17184102.04695199
70.0,0.21,22.456017618285017,16960436.14904851
70.0,0.22,22.984466804468497,16738235.760439062
70.0,0.23,23.501036175000905,16517500.88144196
70.0,0.24,24.006492628280544,16298231.512380607
70.0,0.25,24.501523938822157,16080427.653583588
70.0,0.26,24.986749735362988,15864089.305384737
70.0,0.27,25.46273059494306,15649216.468123244
70.0,0.28,25.929975633687672,15435809.142143734
70.0,0.29,26.38894888730173,15223867.327796372
70.0,0.3,26.840074709091443,15013391.025436953
70.0,0.31,27.283742364320137,14804380.235426987
70.0,0.32,27.720309962473078,14596834.958133817
70.0,0.33,28.150107840443013,14390755.193930706
70.0,0.34,28.57344148753451,14186140.943196945
70.0,0.35,28.990594085919405,13982992.206317957
70.0,0.36,29.401828726586587,13781308.983685397
70.0,0.37,29.80739035005445,13581091.275697267
70.0,0.38,30.207507452510978,13382339.082758028
70.0,0.39,30.602393591130962,13185052.405278703
70.0,0.4,30.992248716727225,12989231.243677001
70.0,0.41,31.377260357342664,12794875.59837743
70.0,0.42,31.75760467266784,12601985.469811412
70.0,0.43,32.13344739610802,12410560.85841741
70.0,0.44,32.504944678793535,12220601.76464106
70.0,0.45,32.87224384772684,12032108.188935272
70.0,0.46,33.23548408850701,11845080.131760387
70.0,0.47,33.59479706160449,11659517.593584297
70.0,0.48,33.950307459924076,11475420.574882561
70.0,0.49,34.30213351435102,11292789.076138578
70.0,0.5,34.650387453091355,11111623.097843695
70.0,0.51,34.995175919865545,10931922.64049737
70.0,0.52,35.33660035537268,10753687.70460729
70.0,0.53,35.67475734589251,10576918.290689556
70.0,0.54,36.00973894242082,10401614.3992688
70.0,0.55,36.34163295332621,10227776.030878363
70.0,0.56,36.67052321316499,10055403.186060427
70.0,0.57,36.996489829986025,9884495.865366206
70.0,0.58,37.3196094131925,9715054.069356073
70.0,0.59,37.639955283796944,9547077.798599761
70.0,0.6,37.957597668704224,9380567.053676514
70.0,0.61,38.27260388048098,9215521.835175263
70.0,0.62,38.58503848391491,9051942.143694794
70.0,0.63,38.894963450531506,8889827.979843954
70.0,0.64,39.20243830211545,8729179.344241811
70.0,0.65,39.50752024417827,8569996.237517847
70.0,0.66,39.810264290219706,8412278.660312159
70.0,0.67,40.11072337754743,8256026.613275643
70.0,0.68,40.40894847534537,8101240.097070203
70.0,0.69,40.70498868561572,7947919.11236895
70.0,0.7,40.998891337560465,7796063.659856409
70.0,0.71,41.290702075916286,7645673.740228734
70.0,0.72,41.58046494370962,7496749.3541939305
70.0,0.73,41.86822245985673,7349290.502472062
70.0,0.74,42.15401569199592,7203297.185795491
70.0,0.75,42.43788432490509,7058769.404909103
70.0,0.76,42.71986672482737,6915707.160570538
70.0,0.77,43.0,6774110.453550445
70.0,0.78,43.27832005765689,6633979.2846327135
70.0,0.79,43.554861657752674,6495313.654614729
70.0,0.8,43.829658463635795,6358113.564307632
70.0,0.81,44.10274308987988,6222379.01453658
70.0,0.82,44.374147147465656,6088110.006141011
70.0,0.83,44.64390128649065,5955306.539974918
70.0,0.84,44.912035236570034,5823968.616907126
70.0,0.85,45.17857784507936,5694096.237821588
70.0,0.86,45.443557113378375,5565689.403617662
70.0,0.87,45.70700023114478,5438748.115210415
70.0,0.88,45.96893360893699,5313272.373530925
70.0,0.89,46.22938290909629,5189262.179526595
70.0,0.9,46.488373075090834,5066717.534161471
70.0,0.91,46.74592835939637,4945638.438416557
70.0,0.92,47.00207235000181,4826024.893290158
70.0,0.93,47.25682799562188,4707876.8997982135
70.0,0.94,47.51021762969286,4591194.458974641
70.0,0.95,47.76226299322265,4475977.571871693
70.0,0.96,48.01298525656109,4362226.239560323
70.0,0.97,48.26240504015252,4249940.463130547
70.0,0.98,48.51054243432789,4139120.243691825
70.0,0.99,48.75741701819031,4029765.582373449
70.0,1.0,49.00304787764431,3921876.4803249394
80.0,0.0,0.0,19296509.77564654
80.0,0.01,4.900304787764432,19065383.01309015
80.0,0.02,6.930077490618269,18835648.993541386
80.0,0.03,8.487576864981019,18607307.71722089
80.0,0.04,9.800609575528863,18380359.184352923
80.0,0.05,10.957414615908949,18154803.39516542
80.0,0.06,12.003246314140272,17930640.34989007
80.0,0.07,12.964987816843836,17707870.04876234
80.0,0.08,13.860154981236539,17486492.492021598
80.0,0.09,14.700914363293293,17266507.679911155
80.0,0.1,15.496124358363613,17047915.61267831
80.0,0.11,16.252472339396768,16830716.29057444
80.0,0.12,16.975153729962038,16614909.713855065
80.0,0.13,17.66830017768634,16400495.882779943
80.0,0.14,18.335261606582495,16187474.797613097
80.0,0.15,18.978798834352112,15975846.45862293
80.0,0.16,19.601219151057727,15765610.866082283
80.0,0.17,20.204474237672684,15556768.020268515
80.0,0.18,20.79023247185481,15349317.921463573
80.0,0.19,21.359933362413685,15143260.569954092
80.0,0.2,21.914829231817897,14938595.966031458
80.0,0.21,22.456017618285017,14735324.109991908
80.0,0.22,22.984466804468497,14533445.002136596
80.0,0.23,23.501036175000905,14332958.642771691
80.0,0.24,24.006492628280544,14133865.032208474
80.0,0.25,24.501523938822157,13936164.170763409
80.0,0.26,24.986749735362988,13739856.058758242
80.0,0.27,25.46273059494306,13544940.696520101
80.0,0.28,25.929975633687672,13351418.084381592
80.0,0.29,26.38894888730173,13159288.222680878
80.0,0.3,26.840074709091443,12968551.111761803
80.0,0.31,27.283742364320137,12779206.75197398
80.0,0.32,27.720309962473078,12591255.14367289
80.0,0.33,28.150107840443013,12404696.287219997
80.0,0.34,28.57344148753451,12219530.182982856
80.0,0.35,28.990594085919405,12035756.83133521
80.0,0.36,29.401828726586587,11853376.232657116
80.0,0.37,29.80739035005445,11672388.387335055
80.0,0.38,30.207507452510978,11492793.295762032
80.0,0.39,30.602393591130962,11314590.958337728
80.0,0.4,30.992248716727225,11137781.375468586
80.0,0.41,31.377260357342664,10962364.547567958
80.0,0.42,31.75760467266784,10788340.47505622
80.0,0.43,32.13344739610802,10615709.158360902
80.0,0.44,32.504944678793535,10444470.597916827
80.0,0.45,32.87224384772684,10274624.794166228
80.0,0.46,33.23548408850701,10106171.747558905
80.0,0.47,33.59479706160449,9939111.458552338
80.0,0.48,33.950307459924076,9773443.927611869
80.0,0.49,34.30213351435102,9609169.155210799
80.0,0.5,34.650387453091355,9446287.141830573
80.0,0.51,34.995175919865545,9284797.887960916
80.0,0.52,35.33660035537268,9124701.394099988
80.0,0.53,35.67475734589251,8965997.66075454
80.0,0.54,36.00973894242082,8808686.688440084
80.0,0.55,36.34163295332621,8652768.477681046
80.0,0.56,36.67052321316499,8498243.029010942
80.0,0.57,36.996489829986025,8345110.342972536
80.0,0.58,37.3196094131925,8193370.420118032
80.0,0.59,37.639955283796944,8043023.261009244
80.0,0.6,37.957597668704224,7894068.866217771
80.0,0.61,38.27260388048098,7746507.236325197
80.0,0.62,38.58503848391491,7600338.371923272
80.0,0.63,38.894963450531506,7455562.273614103
80.0,0.64,39.20243830211545,7312178.942010364
80.0,0.65,39.50752024417827,7170188.377735486
80.0,0.66,39.810264290219706,7029590.58142387
80.0,0.67,40.11072337754743,6890385.553721098
80.0,0.68,40.40894847534537,6752573.295284143
80.0,0.69,40.70498868561572,6616153.806781601
80.0,0.7,40.998891337560465,6481127.0888939
80.0,0.71,41.290702075916286,6347493.142313543
80.0,0.72,41.58046494370962,6215251.967745339
80.0,0.73,41.86822245985673,6084403.565906643
80.0,0.74,42.15401569199592,5954947.937527596
80.0,0.75,42.43788432490509,5826885.083351389
80.0,0.76,42.71986672482737,5700215.0041344995
80.0,0.77,43.0,5574937.700646975
80.0,0.78,43.27832005765689,5451053.173672685
80.0,0.79,43.554861657752674,5328561.424009601
80.0,0.8,43.829658463635795,5207462.452470074
80.0,0.81,44.10274308987988,5087756.259881124
80.0,0.82,44.374147147465656,4969442.847084726
80.0,0.83,44.64390128649065,4852522.214938115
80.0,0.84,44.912035236570034,4736994.364314089
80.0,0.85,45.17857784507936,4622859.29610132
80.0,0.86,45.443557113378375,4510117.011204676
80.0,0.87,45.70700023114478,4398767.510545548
80.0,0.88,45.96893360893699,4288810.7950621825
80.0,0.89,46.22938290909629,4180246.8657100196
80.0,0.9,46.488373075090834,4073075.723462052
80.0,0.91,46.74592835939637,3967297.3693091725
80.0,0.92,47.00207235000181,3862911.8042605487
80.0,0.93,47.25682799562188,3759919.0293439887
80.0,0.94,47.51021762969286,3658319.045606332
80.0,0.95,47.76226299322265,3558111.854113832
80.0,0.96,48.01298525656109,3459297.4559525675
80.0,0.97,48.26240504015252,3361875.852228842
80.0,0.98,48.51054243432789,3265847.0440696143
80.0,0.99,48.75741701819031,3171211.0326229157
80.0,1.0,49.00304787764431,3077967.8190583023
90.0,0.0,0.0,16985220.840300262
90.0,0.01,4.900304787764432,16774056.939425716
90.0,0.02,6.930077490618269,16564214.045608299
90.0,0.03,8.487576864981019,16355692.15905688
90.0,0.04,9.800609575528863,16148491.279983906
90.0,0.05,10.957414615908949,15942611.408605427
90.0,0.06,12.003246314140272,15738052.545141194
90.0,0.07,12.964987816843836,15534814.689814705
90.0,0.08,13.860154981236539,15332897.842853272
90.0,0.09,14.700914363293293,15132302.004488105
90.0,0.1,15.496124358363613,14933027.174954357
90.0,0.11,16.252472339396768,14735073.354491217
90.0,0.12,16.975153729962038,14538440.543341963
90.0,0.13,17.66830017768634,14343128.741754053
90.0,0.14,18.335261606582495,14149137.949979182
90.0,0.15,18.978798834352112,13956468.16827338
90.0,0.16,19.601219151057727,13765119.39689706
90.0,0.17,20.204474237672684,13575091.636115132
90.0,0.18,20.79023247185481,13386384.886197047
90.0,0.19,21.359933362413685,13198999.147416921
90.0,0.2,21.914829231817897,13012934.420053577
90.0,0.21,22.456017618285017,12828190.704390664
90.0,0.22,22.984466804468497,12644768.00071672
90.0,0.23,23.501036175000905,12462666.309325278
90.0,0.24,24.006492628280544,12281885.630514955
90.0,0.25,24.501523938822157,12102425.964589534
90.0,0.26,24.986749735362988,11924287.311858067
90.0,0.27,25.46273059494306,11747469.672634976
90.0,0.28,25.929975633687672,11571973.047240146
90.0,0.29,26.38894888730173,11397797.43599902
90.0,0.3,26.840074709091443,11224942.839242714
90.0,0.31,27.283742364320137,11053409.257308105
90.0,0.32,27.720309962473078,10883196.690537967
90.0,0.33,28.150107840443013,10714305.139281051
90.0,0.34,28.57344148753451,10546734.6038922
90.0,0.35,28.990594085919405,10380485.084732486
90.0,0.36,29.401828726586587,10215556.582169298
90.0,0.37,29.80739035005445,10051949.09657648
90.0,0.38,30.207507452510978,9889662.628334437
90.0,0.39,30.602393591130962,9728697.177830275
90.0,0.4,30.992248716727225,9569052.745457917
90.0,0.41,31.377260357342664,9410729.331618225
90.0,0.42,31.75760467266784,9253726.936719146
90.0,0.43,32.13344739610802,9098045.561175838
90.0,0.44,32.504944678793535,8943685.205410806
90.0,0.45,32.87224384772684,8790645.86985405
90.0,0.46,33.23548408850701,8638927.554943204
90.0,0.47,33.59479706160449,8488530.261123667
90.0,0.48,33.950307459924076,8339453.988848777
90.0,0.49,34.30213351435102,8191698.738579949
90.0,0.5,34.650387453091355,8045264.510786833
90.0,0.51,34.995175919865545,7900151.3059474705
90.0,0.52,35.33660035537268,7756359.124548461
90.0,0.53,35.67475734589251,7613887.967085125
90.0,0.54,36.00973894242082,7472737.834061671
90.0,0.55,36.34163295332621,7332908.725991378
90.0,0.56,36.67052321316499,7194400.643396758
90.0,0.57,36.996489829986025,7057213.586809752
90.0,0.58,37.3196094131925,6921347.556771894
